HR实习生,上海茵朗信息科技有限公司,https://www.nowcoder.com/intern/29095?jobIds=37351&ncsr=,¥150-200元/天,上海,简历处理率：100%,平均处理：3天,有反馈,其他,薪资：150-200元/天     实习要求：4天/周，3个月以上     转正机会：没有,1、 维护公司招聘渠道，更新招聘信息 ；  2、 根据JD筛选、推荐简历，候选人沟通，邀约面试；  3、 负责跟进面试安排、面试反馈等招聘整体流程 ；  4、 协助完成人力资源其他相关工作，包括员工入离职办理、数据整理、合同文件整理等。,1、本科以上学历 2、具备优秀的沟通表达能力及灵活应变能力 3、具备责任心，工作认真仔细 4、熟练使用办公软件  【工作时间】 9:30-18:00  中午休息1h 工作日提供至少3天上班时间，至少实习三个月   【薪资】  150元底薪+30元绩效 +招聘奖金   【你可以获得什么】 1、参与hr大部分工作模块，深入了解互联网教育行业的运营模式～  2、高于同行业的实习薪酬～  3、NICE的leader会教实习生很多东西～  4、便利的办公地址(五角场合生汇5A 写字楼)，地铁站下来步行5分钟左右～  5、暂无留用机会，但可以开具实习证明和推荐信～,
雅思营销实习生,上海茵朗信息科技有限公司,https://www.nowcoder.com/intern/29095?jobIds=32215&ncsr=,¥400-500元/天,上海,简历处理率：100%,平均处理：2天,处理快,其他,薪资：400-500元/天     实习要求：4天/周，4个月以上     转正机会：有,【岗位职责】 1、线上用户深度运营，解答雅思课程相关问题，实现用户付费转化，完成课程营销。 2、协助其他营销活动运营与执行。   【工作时间】 工作时间较为灵活，一周至少有4天空闲时间，实习3-4个月以上～, 【岗位要求】                  1、英语优秀的同学优先考虑； 2、具备优秀的沟通表达能力及灵活应变能力； 3、喜欢与人交流，善于帮助他人解答问题，热爱营销工作； 4、具备优秀的自我驱动能力。    【工资待遇】 底薪+提成，平均月入5K-10k，提成上不封顶~    【职位诱惑】 1、可开实习证明，表现优异者有留用转正机会！ 2、入职即有系统的岗前培训，大佬手把手带你从互联网营销小白进阶营销高手！ 3、团队成员年轻化&精英化，同事都超nice，在一个活泼成长、高效工作的环境下高速成长，不断自我迭代~ 4、优秀实习生可享受“TOP  INTERN”评选，有机会获得实务奖励及大厂工作机会内推~,
英语教学助理,上海茵朗信息科技有限公司,https://www.nowcoder.com/intern/29095?jobIds=31533&ncsr=,¥300-400元/天,上海,简历处理率：100%,平均处理：3天,有反馈,其他,薪资：300-400元/天     实习要求：5天/周，10个月以上     转正机会：有,工作任务： 1. 辅助主讲老师的教研及教学工作 2. 根据学生情况规划日常学习任务并陪伴监督学生完成 3. 批改学生日常作业并定期向学生反馈学习情况 4. 对于学生的雅思及英语学习相关问题进行解答  工作时间：  做五休二（休息日一天安排在工作日，一天安排在周末） 休息日和下班后需要定期跟进学生消息  需要全勤实习满4个月以上哦，欢迎长期实习~   实习薪资：  【全勤】6000元底薪+2000元绩效/月（入职满一个月之后开始有绩效~）,招聘要求： 1. 本科及以上，英语专业优先， 2. 专八或专四优秀，或雅思7分以上，六级550以上优先 3. 对英语教育感兴趣或未来有志于做英语教育 4. 乐于助人，喜欢帮助他人实现自我价值 5. 有耐心，以及良好的沟通表达能力,
猎头顾问/助理,广州希浩信息科技有限公司,https://www.nowcoder.com/intern/48033?jobIds=45914&ncsr=,¥100-150元/天,广州,简历处理率：70%,平均处理：3天,Null,其他,薪资：100-150元/天     实习要求：4天/周，3个月以上     转正机会：有, 1、在猎头顾问指导下明确客户的招聘需求； 2、根据客户需求运用各种途径有效的扩大招聘渠道，挖掘合适的候选人，与候选人建立良好关系； 3、维护日常招聘渠道的管理并且协助完成顾问安排的其他相关工作。   , 1、2021届可应聘实习生； 2、未来希望在人力资源或猎头领域发展、渴望与企业共同成长； 3、良好的沟通与表达能力，吃苦耐劳不惧挫折，服务意识强，具有团队合作精神； 4、喜欢玩游戏、熟练使用office、PS、摄影等特长优先考,
广告设计实习生（广州）,探探,https://www.nowcoder.com/intern/51577?jobIds=48414&ncsr=,¥200-250元/天,广州,简历处理率：71%,平均处理：1天,处理快,其他,薪资：200-250元/天     实习要求：4天/周，3个月以上     转正机会：有,1、负责探探国际化业务（日韩市场）的平面广告设计工作，包含简单字体设计；  2、负责视频剪辑及视频设计工作；  3、leader交代的其他广告素材设计类工作。  4、备注：请投递PDF简历,1、统招本科或以上学历，设计类相关专业，有基本的设计功底，能够熟练使用平面及视频动效软件（如PS、AI、AE）；  2、踏实、沟通能力好，可实习三个月或以上，需要在广州办公室现场办公；  3、对日本和韩国感兴趣、对日韩的设计风格有感知的优先；  4、投递简历需附上设计作品或作品链接，以及备注可实习的时间。,
运维工程师（面向 21 年毕业生）,广州明朝互动科技股份有限公司,https://www.nowcoder.com/intern/38679?jobIds=43599&ncsr=,¥150-200元/天,广州,简历处理率：85%,平均处理：4天,Null,其他,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1、负责配置游戏运行环境，安装游戏； 2、游戏服务器的规划、监控，数据备份，日志分析，故障排除，性能调优等工作；  3、研究运维相关技术，根据系统需求制定运维技术方案；  4、研究系统架构、提高系统的健康性，参与运维流程制定、保证高效响应。,1、具有半年以上相关经验，熟悉 Linux 操作系统的维护；  2、熟悉 Nginx+MySQL+PHP 的配置、使用；  3、熟悉 Cacti，Nagios 等监控软件的使用；  4、了解 Shell 编程、熟悉 Perl、Python 等脚本语言尤佳；  5、有较强的学习能力，热爱系统管理工作，有高度的责任心，喜欢钻研系统管理相关技术；  6、对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施；  7、具有 WEBGAME 运维经验、大型网站运维经验者优先。,
英文编辑实习生 （Group 3）,北京金泰伦技术服务有限公司,https://www.nowcoder.com/intern/40141?jobIds=35166&ncsr=,¥150-200元/天,北京,简历处理率：44%,平均处理：3天,Null,其他,薪资：150-200元/天     实习要求：3天/周，3个月以上     转正机会：有,职位描述： 1、英文网站相关的信息搜集、整理与编辑； 2、英文网站相关内容的文字写作； 3、配合产品经理完成相关的内容建设和产品优化； ,职位要求： 1、统招本科以上学历，计算机类专业和英语类专业优先； 2、英文专业要求专业八级；非英文专业要求六级或者以上； 3、热爱互联网行业，喜欢玩游戏的同学优先； 4、有责任感，善于团队协作，对工作有热情； 5、每周保证至少三天出勤。 ,
【2021年应届】设计岗位,4399游戏,https://www.nowcoder.com/intern/29664?jobIds=43906&ncsr=,¥薪酬面议,广州,简历处理率：-,平均处理：-,Null,其他,薪酬：面议     实习要求：4天/周，6个月以上     转正机会：有,视频设计，视觉设计，UI设计，3D特效设计，3D动作设计，3D角色设计，角色原画设计，场景设计等，几个方向之一即可投递,1、对广告创意，游戏有独特思维和理解能力； 2、有扎实的美术功底，良好的创意思维及理解能力，能较好地把握住用户行为喜好； 3、熟练使用日常设计工具，PS、Flash、AE等； 4、对用户体验和易用性有自己的见解； 5、具备一定的数据分析能力，能从中总结出问题及可优化点； 6、善于沟通，有良好的团队合作精神和高度的责任感，能够承受压力，有创新精神,
用户增长实习生,好未来,https://www.nowcoder.com/intern/41757?jobIds=36624&ncsr=,¥150-200元/天,北京,简历处理率：98%,平均处理：1天,处理快,运营,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1、针对公司课程产品，协助团队制定用户增长运营策略，持续优化的增长模型；  2、有基本的文案功底和策划能力，能完成传播方案的制作；  3、愿意探索时下有效的微信营销玩法，并能够对方案举一反三挖掘新的形势，实现用户增长；  【工作地点】  北京市昌平区龙冠和谐大厦,1.大学统招985、211优先，22年及以后毕业优先考虑； 2.对K12教育有热情，洞悉家长心理者优先；  3.踏实肯干，耐心细致，有一定的服务精神；  4.具有强烈好奇心，对用户有深刻洞察，能站在用户角度思考；  5.自我驱动强，抗压能力强；  6.实习时间：至少3个月  【福利】  1.有固定实习薪水+下午茶；  2.实习合同+转正机会； ,
发行运营（iOS方向）,广州明朝互动科技股份有限公司,https://www.nowcoder.com/intern/38679?jobIds=46170&ncsr=,¥150-200元/天,广州,简历处理率：100%,平均处理：1天,处理快,运营,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1、负责IOS上架过审全部流程，分析各类不同过原因和调整方式，提高过审率等；  2、负责苹果开发者帐号的协助申请与管理；  3、负责游戏产品包装设计和资源排期制作，测试验收；  4、负责相关功能、工具需求文档的撰写，并跟进开发； 5、负责市场信息收集、竞品信息收集，取其精华进行借鉴； 6、协助游戏产品上下架、日常运营、用户管理、更新管理； ,1、工作认真细致，具备高度的责任感； 2、做事有条理，善于总结整理分析；  3、抗压能力强，有团队合作精神； 4、热爱游戏，能够快速洞察玩家真实诉求；,
游戏产品运营（面向21年毕业生）,广州明朝互动科技股份有限公司,https://www.nowcoder.com/intern/38679?jobIds=34341&ncsr=,¥150-200元/天,广州,简历处理率：97%,平均处理：5天,有反馈,运营,薪资：150-200元/天     实习要求：5天/周，3个月以上     转正机会：有,1、参与游戏体验和提出改进建议； 2、持续监测、分析、解决游戏运营问题； 3、策划游戏活动，方案撰写、执行、分析并改进； 4、协调公司内部各部门之间的接口及沟通工作，保证项目和需求正常推动； 5、参与国内/海外版本上线和运营工作； 6、业内相关产品评测和分析；,1、热爱网络游戏，有游戏行业经验优先考虑； 2、嗅觉敏锐，强烈的学习意愿和成长欲望，富有工作激情和创新精神； 3、逻辑缜密，能对市场和运营情况进行数据采集和有效分析； 4、具备强烈的责任心，能够承受高强度的工作压力，良好的创新意识和团队沟通协作意识； 5、具有较好的方案撰写、包装、策划能力； 6、熟练使用office软件，熟悉sql、python、bi软件等尤佳；,
游戏体验/测评实习生,App Annie,https://www.nowcoder.com/intern/5943?jobIds=25835&ncsr=,¥200-250元/天,北京 上海 广州 深圳 杭州 南京 成都 厦门 武汉 西安 长沙 哈尔滨 合肥 长春 其他,简历处理率：30%,平均处理：5天,Null,运营,薪资：200-250元/天     实习要求：5天/周，4个月以上     转正机会：面议,App Annie delivers data and insights to succeed in the app economy.  What can you tell your friends when they ask you what you do? Rich Game Classification which aims to provide an automated and scalable analytics solution for mobile game stakeholders is the main project for the DNA team. The intern will assist the DNA team with various classification tasks.  How will you be doing this? The scope of work would include the following but not limited to: Responsible for game classification  including genre  art style  IP  gameplay features and monetization features for games; Participate with team in researching game industry through thinking about the design of the game  compare similar games and analyze the problems of the game; Support team tracking upcoming games according to forum  events  webinars  workshops  etc. ,What will you bring to the team? Must be a game lover  has played many mobile games in recent years and like to try all kinds of games; Experienced in data annotation or text classification  and familiar with basic data structures and algorithms is preferred; Proficiency in Microsoft Excel  Word  and PowerPoint is desired; Excellent/ Strong research  interpersonal/ written/ communication skills; High efficiency to ensure the accuracy and qualify of the results Good English level required  What do we offer? Great talent to work with International startup environment Free breakfast & lunch  snacks  fruit  good coffee and other delicious treats to keep you well fed. Detailed on job training from mentor  Why choose App Annie? App Annie is the industry’s most trusted mobile data and analytics platform. App Annie’s mission to help customers create winning mobile experiences and achieve excellence. The company created the mobile app data market and is committed to delivering the industry’s most complete mobile performance offering. More than 1 100 enterprise clients and 1 million registered users across the globe and spanning all industries rely on App Annie as the standard to revolutionize their mobile business. The company is headquartered in San Francisco with 12 offices worldwide.  Yes  I want this job! ,
新媒体运营实习生,深圳市卡牛科技有限公司,https://www.nowcoder.com/intern/18161?jobIds=50243&ncsr=,¥150-200元/天,深圳,简历处理率：-,平均处理：-,Null,运营,薪资：150-200元/天     实习要求：5天/周，6个月以上     转正机会：面议,1、提炼产品亮点，制作推广软文、视频等内容在新媒体平台上进行传播，对流量负责； 2、针对目标用户，结合相应的场景和平台，策划拉新/留存等活动，推广并执行； 3、分析用户日常行为数据，及时作出判断和调整，搜集用户反馈，协助产品迭代升级。  ,1、2022届毕业生本科及以上学历，有新媒体/内容策划项目经验者优先； 2、较强的文案功底，能够驾驭多种话术风格（网络语言），公众号、社区、贴吧、b站等平台重度用户； 3、学习能力：快速适应移动互联网时代运营能力的更新迭代，保持不断探索和学习的心态； 4、具备一定的数据分析能力，能够分析推广数据，加分； 5、内容策划方面：有KOL资源、社群运营经验等加分。,
运营实习生（电商方向）,深圳市卡牛科技有限公司,https://www.nowcoder.com/intern/18161?jobIds=42768&ncsr=,¥200-250元/天,深圳,简历处理率：28%,平均处理：8天,Null,运营,薪资：200-250元/天     实习要求：5天/周，6个月以上     转正机会：面议,1. 维护平台SKU选品，负责商品的上下架，对价格、封面、内容文案等信息进行编辑； 2. 协助编写推广营销文案，配置推广计划，以及参与公众号内容的策划与编写； 3. 参与用户社群的维护，发起话题等活动，提高用户活跃； 4. 收集用户意见整理运营反馈，提出优化需求，对接产品跟进执行； 5. 调研竞品和电商平台运营策略、营销节奏，及时反馈相关动向。    ,1. 本科大三及以上在读（优秀者可放宽至应届生），电子商务、市场营销、心理学等相关专业优先，每周至少可出勤4天； 2. 对电商运营有浓厚的兴趣，有相关实习经历或自己经营过淘宝店铺的优先考虑； 3. 良好的学习能力，具备一定数据分析能力和文案能力。,
游戏产品运营,三七互娱,https://www.nowcoder.com/intern/30168?jobIds=47043&ncsr=,¥薪酬面议,广州,简历处理率：86%,平均处理：1天,处理快,运营,薪酬：面议     实习要求：5天/周，3个月以上     转正机会：有,1、负责游戏线上运营的日常工作，如开合服，版本、活动等；  2、通过数据分析、产品体验、竞品分析等对产品提出调优建议，协助产品商业化及版本内容更新；  3、根据活动和版本节奏，进行用户调研，提供精准的用户画像；  4、密切监控项目组游戏相关数据，及时发现问题解决问题，保证游戏正常运营；  5、根据项目需求及时调整渠道的接入，保证项目正常运转，收益最大化。,1、热爱游戏行业，游戏经历丰富，有深度手游经验，MMO类产品优先；  2、对主流游戏的运营和设计有一定的研究和心得；  3、拥有较强的数据分析能力，对数据敏感，对游戏内玩法以及玩家声音敏感；  4、工作细致，耐心，有强烈的责任感，心理承受能力较强；  5、有良好的沟通能力和主动性。,
游戏策划实习生,上海博思文化传播有限公司,https://www.nowcoder.com/intern/42626?jobIds=45805&ncsr=,¥100-150元/天,上海,简历处理率：85%,平均处理：1天,处理快,运营,薪资：100-150元/天     实习要求：3天/周，5个月以上     转正机会：有,技能要求： 游戏策划，手机游戏，游戏制作人，交互设计，数值策划，产品设计师 1、协助项目组长完成动漫游戏；  2、配合项目组长及程序开发人员完成项目；  3、服从安排，工作认真踏实努力，适应能力强。,面试要求：  1、有丰富的网游经验，热爱游戏，有志于在游戏行业发展，对游戏策划这一块有深厚兴趣并有自己独特想法 .有梦想并愿意为之付出努力；  2、性格开朗，有良好的团队合作（服务）意识及抗压能力；  3、善于沟通，表达能力强，爱思考，对于市面上的各类游戏的自己独特见解的，并且愿意将想法和别人分享；,
运营实习生,动次科技,https://www.nowcoder.com/intern/33169?jobIds=39842&ncsr=,¥100-150元/天,北京,简历处理率：84%,平均处理：3天,Null,运营,薪资：100-150元/天     实习要求：5天/周，3个月以上     转正机会：有,【岗位职责】  1. 负责跟进用户的产品使用反馈，整理优化建议  2. B端线上活动的策划支持和执行以及效果跟进  3. 其他项目支持  ,【岗位要求】  1. 本科及以上学历，有B端用户运营经验优先，实习满3个月有转正机会  2. 有相关运营、BD背景或者项目交付更好  3. 踏实细致，执行力强，有较好的沟通表达能力和自驱力  4.接受应届毕业生，愿意在互联网用户运营职位上深耕  5.可以尽快入职，只接受北京现场实习,
社群运营实习生,网易有道,https://www.nowcoder.com/intern/34052?jobIds=37590&ncsr=,¥100-150元/天,北京,简历处理率：81%,平均处理：11天,Null,运营,薪资：100-150元/天     实习要求：4天/周，3个月以上     转正机会：没有,1. 负责协助社群日常运营、维护，承担部分答疑辅导工作； 2. 协助持续挖掘社群用户需求，探索更好满足用户需求的运营机制； 3. 协助进行社群用户数据统计分析，关注学员课程出勤&作业完成情况； 4. 协助制作22考研政治每日打卡及其他内容，减缓学员在课程空隙期的焦虑感； 5. 协助组织策划社群活动，提升社群用户粘性及学习热情。 ,1. 本科、硕士在读（马克思主义理论、哲学、政治学等相关专业优先），考研政治高分、有社群运营经验者优先； 2. 工作认真仔细，积极主动，学习能力强，善于沟通，能快速处理社群各类问题； 3. 具备良好的责任心、执行力及团队合作精神，性格活跃、耐心热情、能调动社群气氛； 4. 每周需保证至少4天坐班，最短实习期为三个月。,
深度学习算法实习生,毫末智行,https://www.nowcoder.com/intern/29984?jobIds=35781&ncsr=,¥200-250元/天,北京,简历处理率：98%,平均处理：2天,处理快,算法,薪资：200-250元/天     实习要求：5天/周，3个月以上     转正机会：有,1. 负责机器学习，深度学习等主流人工智能技术学习以及研究，特别是感知相关的深度学习技术；  2. 负责公司大规模数据驱动相关算法的研发和实施，包括模型设计、模型训练，以及后续的优化；  3. 调研对接所需数据的标注需求。,1. 计算机、模式识别、机器学习、深度学习、自动化、数学等相关专业；  2. 熟悉常见的机器学习和深度学习的算法，如CNN、RNN等，并对技术原理和细节有深入的了解；  3. 熟悉Python、Linux等环境，具有扎实的算法和数据结构知识；  4. 熟悉常见的数据驱动的训练框架，如scikit-learn、PyTorch、TensorFlow。  5. 有较强的学习能力和团队沟通能力，做事认真、踏实，乐于分享，自我驱动；  bonus：  1. 有ADAS或自动驾驶相关经验；  2. 有机器人、无人机或相关工业自动化的研发或者竞赛经验，并取得不错的成绩；  3. 有过数据驱动相关算法的实际应用经历。  4. 具备海量数据处理、并行计算或者加速经验；,
见习算法研究员,商汤科技,https://www.nowcoder.com/intern/48708?jobIds=45429&ncsr=,¥200-250元/天,北京 上海 深圳,简历处理率：100%,平均处理：1天,处理快,算法,薪资：200-250元/天     实习要求：4天/周，6个月以上     转正机会：有,1、参与工业级算法的研发，包括目标检测，关键点，行为识别等，支持业务侧模型的性能提升和交付。 2、研究和实现最前沿的算法，包括弱监督/半监督/自监督学习，图像生成等。,【基础要求】 1、代码能力强，熟悉python，熟悉至少一种深度学习框架，如pytorch  tensorflow等。 2、掌握机器学习（特别是深度学习）和计算机视觉的基本方法。 3、对新技术充满好奇心，爱挑战高难度，善于提出解决方案并快速验证。 【加分项】 1、在机器学习，计算机视觉国际权威期刊或者顶级会议发表过paper。 2、在COCO、KAGGLE、ACM/ICPC等权威比赛上排名前列。 3、有较丰富的实习和实践经验。,
商汤科技-自动驾驶视觉感知方向实习生(北京/上海/深圳),商汤科技,https://www.nowcoder.com/intern/11776?jobIds=37416&ncsr=,¥300-400元/天,北京 上海 深圳,简历处理率：100%,平均处理：3天,有反馈,算法,薪资：300-400元/天     实习要求：3天/周，4个月以上     转正机会：有,【方向及机会】 与算法研究员、工程师们一起参与自动驾驶视觉感知技术的研发。在这里你可以：  1. 探索物体检测，模型压缩量化，危险场景预测，2D/3D姿态估计，属性识别等领域的前沿技术  2. 聚焦视觉技术在自动驾驶感知领域的研发落地，培养从数据采集分析到模型算法设计，再到部署验证的全栈AI工程师能力  3. 了解自动驾驶系统架构设计和技术细节，参与相关工程实践  4. 将研究成果转化为顶会paper和专利 ,岗位要求 1. 有计算机视觉和深度学习方面的基础知识，对检测/分割/分类等基本算法有一定的了解  2. 熟悉pytorch或其他主流深度学习框架，具有较好的代码能力  3. 加分项包括：   - 在机器学习、计算机视觉等领域发表过高水平论文  - 有计算机编程、机器学习和视觉算法等竞赛经验  - 有优秀的开源项目  - 可以长期稳定实习   3、组内充足的GPU资源。,
CV算法实习生,商汤科技,https://www.nowcoder.com/intern/27833?jobIds=29207&ncsr=,¥400-500元/天,北京 上海 深圳 杭州,简历处理率：97%,平均处理：4天,有反馈,算法,薪资：400-500元/天     实习要求：4天/周，5个月以上     转正机会：面议,1、紧跟学术前沿，开展高水平和创新性的研究，保持OCR相关算法在工业界和学术界的领先； 2、对OCR相关项目提供算法支持。,1、了解计算机视觉相关基础算法，包括但不限于目标检测与分割、文字检测与识别、表格识别与结构化等等。 2、扎实的理论基础和工程能力，独立分析和解决问题的能力，良好的沟通能力； 3、熟悉Python/C++编程，掌握PyTorch等框架； 4、有OCR相关项目经历，论文，竞赛等优先； 5、实习时间在四个月以上，实习时间长优先； 6、深圳优先，北京上海杭州也可以。,
MIG-计算机视觉见习研究员（北京/上海/深圳）,商汤科技,https://www.nowcoder.com/intern/52490?jobIds=49804&ncsr=,¥薪酬面议,北京 上海 深圳,简历处理率：-,平均处理：-,Null,算法,薪酬：面议     实习要求：4天/周，6个月以上     转正机会：有,1. 辅助开展计算机视觉和深度学习算法的开发与性能提升，研究的问题包括但不限于：2D/3D物体检测与跟踪、物体6D姿态估计、人体姿态估计、物体人体在线重建、人体运动捕捉、语义分割、动态场景重建、视觉定位与导航等；  2. 紧跟学术前沿，开展高水平和创新性的研究，保持算法在工业界和学术界的领先，参与顶会论文投稿及专利申请；  3. 负责开发管理研究所需要的工具以及基础设施。  【岗位优势】  1. 介于工业界与学术界之间，用前沿研究解决实际问题；  2. 拥有丰富的数据与计算资源；  3. 与科研和工程经验丰富的同事共事，有机会得到合作教授的科研指导。,1. 扎实的计算机视觉和工程技能基础；  2. 独立分析和解决问题的能力，良好的沟通能力；  3. 基本的算法设计和实现能力，熟悉Python/C++/CUDA编程，掌握PyTorch/TensorFlow/MXNet等框架；  4. 实习时间在三个月以上；  5. 在相关领域顶 级期刊或会议发表过论文优先；  6. 有三维视觉或计算机图形学研究经历优先。,
机器学习研发实习生,阿里云,https://www.nowcoder.com/intern/2900?jobIds=19596&ncsr=,¥200-250元/天,杭州,简历处理率：100%,平均处理：1天,处理快,算法,薪资：200-250元/天     实习要求：5天/周，2个月以上     转正机会：有,【阿里云云网络团队实习生招聘】  基于阿里云深厚的技术积累、强大的基础设施能力。 经历多年的云计算业务锤炼。 我们打造了云上、云间、上云三位一体的云网络家族。 超大规模的阿里云飞天虚拟网络操作系统-洛神。 链接全球！ 提供领先的产品和解决方案。 让网络更简单， 让数字化转型更便捷， 是云网络所有人的使命！ 因为相信，所以看见， 我们欢迎所有心怀共同梦想的同学加入！,面向人群：2021年11月-2022年10月期间毕业的海内/海外同学  招聘岗位：大数据- 机器学习  熟悉Java/Python编程语言，有良好的编码习惯；熟练掌握Tensorflow/Pytorch等常用框架，对机器学习和深度学习的算法和模型有比较深入的理解，有相关的项目经验。有分布式系统、计算机网络经验者加分。,
定价算法工程师,滴滴出行,https://www.nowcoder.com/intern/14548?jobIds=19059&ncsr=,¥250-300元/天,北京,简历处理率：84%,平均处理：171天,Null,算法,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：有,维护定价补贴相关的分析和数据建设  进行定价补贴相关的建模和机制设计,滴滴定价补贴组实习生招聘，欢迎2022年毕业实习生入职  逻辑清晰、思维活跃，善于分析和解决问题，有学习热情。  计算机、统计数学等专业硕士及以上学历，有数据算法方向的项目经验；  基础扎实：对常见分类，聚类算法熟悉了解，编程能力娴熟。代码能力强，不低于5000行代码的实际经验  数据处理：熟悉机器学习，Hadoop，Spark的同学优先； 有顶级会议发表研究成果者优先 。,
算法实习生,滴滴出行,https://www.nowcoder.com/intern/50516?jobIds=47698&ncsr=,¥250-300元/天,杭州,简历处理率：100%,平均处理：2天,处理快,算法,薪资：250-300元/天     实习要求：4天/周，3个月以上     转正机会：有,滴滴货运聚焦在万亿规模同城货运业务，包括B端拉货和C端搬家。2020年5月份试运营以来，已成为行业第二，今年1月份完成了15亿美金的A轮融资。  团队：货运智能化的核心团队，负责整个货运业务的数据、策略和算法，包括智能调度、用户增长、订单推荐等场景。目前团队人数和业务一起，处在爆炸式增长阶段。网约车（客运）有的场景我们都有，他们没有的我们也有，货运业务对技术也带来全新的挑战。  成员：既有来自国内外TOP互联网公司的资深从业者（如微软、阿里、IBM等）。团队成员拥有专利100+个，顶级会议/期刊论文10+篇。团队技术氛围浓厚，定期开展学习分享活动。 ,1. 在计算机、数学、统计学等相关专业，取得国内外名校硕士、博士学位；或在阿里、腾讯、字节、微软、谷歌、Uber、京东、百度等知名互联网公司实习/工作过； 2. 有数字营销项目背景，熟悉Uplift等模型；或熟悉运筹优化，有路径规划、调度算法、流量预估等项目经历；或有大规模推荐/搜索/广告业务实战经验； 3. 在图像/自然语言处理/图学习等某个机器学习领域有足够积累，在顶级学术会议/期刊上发表过论文，或有丰富的深入的业务理解及大型工程项目经验； 4. 参加各种数据挖掘比赛，如KDD Cup、Kaggle、阿里天池大数据比赛等，或ACM-ICPC编程竞赛等并获奖；或熟练使用Tensorflow/PyTorch/MXNet等工具，有丰富的特征构造和调参经验，重要开源项目的贡献者； 5. 有大规模分布式架构算法或开发经验，有流式计算的项目研发经历，熟悉Spark，Flink，Storm，HBase等技术。 ,
海康威视研究院AI算法工程师,海康威视,https://www.nowcoder.com/intern/49657?jobIds=46428&ncsr=,¥薪酬面议,杭州,简历处理率：100%,平均处理：2天,处理快,算法,薪酬：面议     实习要求：4天/周，3个月以上     转正机会：有,1.	研究人脸相关计算机视觉前沿算法，包括但不限于：人脸识别、活体检测、伪造检测、面部运动单元（AU）检测、伪造检测、虹膜识别、视线跟踪、3D虚拟人脸等，以发表顶级会议/期刊论文为首要目标。 2.	探索医疗相关业务方向，包括但不限于：结合视觉的小儿多动症诊断、EEG信号处理和识别等，以探索业务可行性和发表顶级会议/期刊论文为首要目标。 3.	算法应用和改进，针对组内业务方向和已有算法模块进行性能改进，利用组内已有算法模块搭建原型系统并进行系统级改进。 ,1.	计算机科学、信息科学、电子工程、数学等相关专业，硕士二年级或博士二到四年级者优先； 2.	熟悉常用机器学习算法，对深度学习、增强学习、迁移学习等相关方向有一定研究基础，有较强的发现问题和逻辑分析能力，有科研成果并发表于国际顶级学术会议或期刊者优先，有在国际知名竞赛中获得名次者优先； 3.	熟练掌握Pytorch、TensorFlow、Caffe等其中至少一种深度学习框架，有较强的算法实现能力； 4.	实习时间不少于三个月，半年及以上者优先（以发论文为目标不少于半年以上）。 ,
海康威视研究院语音算法工程师,海康威视,https://www.nowcoder.com/intern/52105?jobIds=49409&ncsr=,¥200-250元/天,杭州,简历处理率：25%,平均处理：1天,处理快,算法,薪资：200-250元/天     实习要求：5天/周，3个月以上     转正机会：有,从事语音识别、声纹识别、语音合成、音频事件检测/分类、语音唤醒、音频处理相关算法的研究与实现,1、硕士及以上学历，计算机、模式识别、电子工程、应用数学类等相关专业；  2、具有较好的数学功底，对模式识别、机器学习有较深入的理解与认识； 3、在下述任一领域有研究经历：语音识别/声纹识别/语音合成/语音事件检测分类/语音唤醒/音频处理； 4、熟练掌握C/C++/Python，具备扎实的编程基础；  5、熟练使用Kaldi、Tensorflow、PyTorch及其它开源框架者优先；  6、有实际项目开发或参加竞赛经验者优先；  7、在InterSpeech Icassp等国际顶级会议或期刊上发表过文章者优先。,
账本市场-产品实习生,深圳市卡牛科技有限公司,https://www.nowcoder.com/intern/18161?jobIds=49852&ncsr=,¥150-200元/天,深圳,简历处理率：-,平均处理：-,Null,产品,薪资：150-200元/天     实习要求：5天/周，6个月以上     转正机会：面议,【岗位职责】 1. 协助账本产品经理深入研究、分析用户，抽象用户需求为账本需求，设计对应账本方案，并推动账本快速上线； 2. 负责账本上线后运营，与推广、运营团队配合紧密配合，不断优化线上账本及挖掘新的目标用户生产新的账本，完成账本总使用时长指标； 3. 挖掘用户需求，寻找潜在的账本订阅功能，达成订阅功能收入目标； 4. 深入了解用户特征，与业务团队配合提升业务转化效率，达成业务收入目标 ,【岗位要求】  1.2022届本科及以上学历，对互联网产品感兴趣，有记账习惯的优先考虑； 2. 希望你有责任感，能够和导师一起努力的完成各项工作和任务，对于导师安排的工作能够保质保量的完成； 3. 希望你有独立思考的能力，对于工作能够理解背景目的，工作中大脑是一直处于思考状态； 4. 希望你有强大的好奇心和学习动力，不断了解和学习产品专业技能和业务知识，逐步提升自己的产品能力,
